,SAT01,SAT10,SAT11,SAT12,SAT13,SAT14,SAT15,SAT16,SAT17,SAT18,SAT19,SAT02,SAT20,SAT21,SAT22,SAT23,SAT24,SAT25,SAT26,SAT27,SAT28,SAT29,SAT03,SAT30,SAT31,SAT32,SAT33,SAT34,SAT35,SAT36,SAT37,SAT38,SAT39,SAT04,SAT40,SAT41,SAT42,SAT05,SAT06,SAT07,SAT08,SAT09,taxonomy
Otu939,0,0,5,1,1,2,1,2,0,0,1,22,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8,4,3,0,0,Bacteria;Chloroflexi;Ktedonobacteria;B12-WMSP1
Otu2492,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae (Subgroup 3);Candidatus Solibacter;uncultured bacterium
Otu679,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,5,1,1,0,0,0,0,0,0,0,0,0,0,Bacteria;Actinobacteria;TakashiAC-B11;uncultured bacterium
Otu2477,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;Tepidisphaeraceae;uncultured bacterium
Otu110,0,2,2,0,1,1,2,1,1,15,0,2,2,3,12,13,11,2,10,3,11,4,4,1,7,4,5,5,3,5,12,1,4,1,6,6,0,41,1,0,1,2,Bacteria;Actinobacteria;Actinobacteria;Frankiales;Cryptosporangiaceae;Cryptosporangium
Otu2060,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Proteobacteria;Betaproteobacteria
Otu2754,4,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,3,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Acidobacteria;Blastocatellia;Blastocatellales;Blastocatellaceae (Subgroup 4);RB41;uncultured bacterium
Otu1981,2,4,5,0,9,3,7,23,1,52,11,6,0,17,9,24,5,2,4,18,7,4,5,6,11,0,1,4,3,0,15,2,21,1,4,3,2,3,4,4,1,4,Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Conexibacteraceae;Conexibacter
Otu2500,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;uncultured bacterium
Otu1044,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Bacteria;Actinobacteria;Nitriliruptoria;Euzebyales;Euzebyaceae;uncultured;uncultured bacterium
Otu3119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;uncultured;uncultured bacterium
Otu1914,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Bacteria;Saccharibacteria;uncultured bacterium
Otu1131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,1,0,1,1,3,6,4,0,0,0,0,0,1,0,0,0,Bacteria;Cyanobacteria;Cyanobacteria;SubsectionIV;FamilyII;Rivularia
Otu1571,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiales Incertae Sedis;Agaricicola;uncultured bacterium
Otu3189,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bacteriovoracaceae;Deferrisoma
Otu2354,0,3,1,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,Bacteria;Acidobacteria;Blastocatellia;Blastocatellales;Blastocatellaceae (Subgroup 4);11-24;uncultured bacterium
Otu653,1,1,3,0,2,1,0,2,2,2,1,5,1,3,2,0,3,0,1,0,1,2,2,3,3,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,2,6,Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;uncultured;uncultured bacterium
Otu1045,0,5,0,1,0,0,0,1,0,5,1,1,1,4,4,6,1,0,1,1,0,0,0,3,0,0,0,0,0,2,2,0,0,1,0,0,0,2,1,0,1,6,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Microvirga;uncultured bacterium
Otu195,2,7,1,1,1,0,1,0,21,11,12,0,11,9,14,2,22,0,4,9,7,6,4,10,12,2,6,8,2,1,4,4,0,0,0,4,3,2,0,0,1,12,Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales
Otu1335,1,0,1,0,0,0,1,0,2,1,8,1,6,0,0,1,1,0,0,7,1,1,0,3,6,0,1,5,0,0,0,0,0,0,0,0,0,2,1,0,0,0,Bacteria;Chloroflexi;TK10;uncultured bacterium
Otu428,1,5,5,1,3,0,0,2,4,6,6,6,10,14,3,18,2,2,14,1,2,3,1,19,6,1,2,1,1,3,4,1,8,1,6,0,0,13,3,2,1,8,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Methylobacterium;uncultured bacterium
Otu107,0,24,13,16,21,56,16,15,3,5,6,25,14,12,3,28,14,2,3,13,4,2,4,7,6,0,0,1,1,0,0,0,1,18,1,1,2,23,14,14,14,21,Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;uncultured
Otu1743,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Bacteria;Saccharibacteria;uncultured Candidatus Saccharibacteria bacterium
Otu3219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium
Otu1654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,Bacteria;Acidobacteria;Blastocatellia;Blastocatellales;Blastocatellaceae (Subgroup 4);uncultured;uncultured bacterium
Otu3044,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Bacteria;Actinobacteria;Actinobacteria;Kineosporiales;Kineosporiaceae
Otu79,8,74,69,56,85,32,9,94,30,39,86,77,93,90,48,61,26,11,13,52,35,10,12,44,55,8,13,27,0,3,7,3,4,113,9,6,6,72,53,104,116,68,Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;uncultured;uncultured bacterium
Otu1517,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,3,1,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Haliangiaceae;Haliangium;uncultured bacterium
Otu1689,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Chloroflexaceae
Otu766,3,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,1,2,7,1,9,15,4,1,0,0,2,0,0,0,0,0,Bacteria;Cyanobacteria;Cyanobacteria;SubsectionIII;FamilyI
Otu1165,0,0,0,1,0,0,0,2,0,2,3,1,3,7,1,1,2,0,0,5,0,0,0,5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Bacteria;Chloroflexi;TK10;uncultured bacterium
Otu1804,2,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,4,0,0,0,0,1,1,2,1,0,8,1,0,0,0,0,3,0,1,3,0,0,0,0,0,0,Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;uncultured bacterium
Otu193,31,0,1,1,1,1,0,1,1,2,0,1,1,8,0,2,4,28,0,8,4,0,6,0,1,72,1,6,5,0,8,2,2,1,1,0,0,3,0,0,0,0,Bacteria;Proteobacteria;Gammaproteobacteria;uncultured
Otu1047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9,0,1,0,0,0,2,0,0,0,0,0,Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Solirubrobacter;uncultured bacterium
Otu3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Bacteria;Gemmatimonadetes;Longimicrobia;Longimicrobiales;Longimicrobiaceae;uncultured bacterium
Otu804,0,0,2,16,2,3,12,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,2,Bacteria;Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae (Subgroup 1);Acidicapsa
Otu2702,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;Flavisolibacter
Otu1071,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,3,0,0,5,1,0,0,2,2,0,0,1,5,1,0,1,1,2,2,0,4,0,4,0,0,0,0,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Hymenobacter;uncultured bacterium
Otu1740,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Archangiaceae;Cystobacter
Otu3309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Proteobacteria;Gammaproteobacteria;Acidiferrobacterales;Acidiferrobacteraceae;Sulfurifustis
Otu1829,3,0,1,0,0,0,0,3,3,5,1,1,5,1,1,3,7,12,8,6,5,10,4,1,1,5,0,1,3,0,5,3,0,1,6,0,1,1,0,0,0,0,Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales
Otu1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Bacteria;Chloroflexi
Otu2261,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae
Otu2747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Bacteria;Chloroflexi;TK10;uncultured bacterium
Otu1151,0,0,0,0,1,1,0,0,0,1,1,0,1,3,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae
Otu963,3,0,0,0,1,0,0,0,3,0,0,0,2,0,1,0,2,0,0,1,0,1,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,Bacteria;FBP;uncultured bacterium
Otu3350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Bacteria;Acidobacteria;Subgroup 12
Otu2502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;Tepidisphaeraceae;uncultured bacterium
Otu3086,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;DA111
Otu3137,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,6,0,0,0,0,0,Bacteria;Chloroflexi;Chloroflexia;Kallotenuales;AKIW781;uncultured bacterium
Otu1174,2,2,1,0,0,1,0,0,3,2,0,0,0,0,1,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,7,9,Bacteria;Proteobacteria;Betaproteobacteria;TRA3-20;uncultured bacterium
Otu346,0,7,9,5,3,4,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,3,1,2,7,Bacteria;Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae (Subgroup 1);uncultured;uncultured bacterium
Otu2324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Chloroflexi;Chloroflexia;Kallotenuales;AKIW781;uncultured bacterium
Otu3297,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae
Otu1486,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Buttiauxella
Otu248,5,3,0,1,0,0,0,1,4,1,0,0,0,3,7,1,9,5,0,2,8,14,4,1,1,1,2,3,0,2,2,0,1,1,7,0,0,0,0,1,0,2,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Rhodomicrobium;uncultured bacterium
Otu47,1,17,31,103,65,40,24,76,1,2,7,45,4,14,2,30,2,0,3,1,2,1,1,18,0,2,1,2,3,2,3,1,0,41,0,3,2,53,60,71,54,18,Bacteria;Actinobacteria;Actinobacteria;Frankiales;Acidothermaceae;Acidothermus
Otu2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae
Otu1511,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,Bacteria;Armatimonadetes;uncultured;uncultured bacterium
Otu2085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Bacteria;Actinobacteria;Actinobacteria;Streptosporangiales;Streptosporangiaceae
Otu40,3,15,50,25,36,52,34,10,4,15,13,24,11,22,9,21,14,1,5,17,6,5,4,32,21,1,3,8,2,2,1,0,34,12,2,3,4,52,21,30,2,11,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;uncultured
Otu3177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Bacteria;Gemmatimonadetes;Longimicrobia;Longimicrobiales;Longimicrobiaceae;uncultured bacterium
Otu208,0,1,34,3,2,4,2,2,1,0,4,46,21,4,1,11,3,1,0,1,0,0,0,2,1,1,0,1,0,0,3,0,0,2,0,1,0,36,46,0,1,1,Bacteria;Firmicutes;Clostridia;Halanaerobiales;ODP1230B8.23;uncultured bacterium
Otu421,11,2,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,4,3,0,2,3,4,0,1,4,0,0,9,12,7,10,4,0,4,0,12,0,0,0,0,0,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillales Incertae Sedis;Candidatus Alysiosphaera;uncultured bacterium
Otu1878,0,0,0,1,0,0,0,0,0,1,1,0,2,1,0,0,1,0,0,5,1,1,0,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Bacteria;Actinobacteria;Actinobacteria;Frankiales;Geodermatophilaceae;Geodermatophilus;uncultured bacterium
Otu1248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,10,1,0,0,10,1,4,0,0,0,0,0,Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;Cnuella;uncultured bacterium
Otu1362,0,0,2,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,8,1,0,13,1,6,1,2,0,0,2,0,3,Bacteria;Firmicutes;Bacilli;Bacillales;Alicyclobacillaceae;Tumebacillus;uncultured bacterium
Otu38,35,7,4,1,2,4,5,3,14,42,14,3,12,11,29,6,45,68,28,25,38,85,34,2,25,25,21,34,25,40,39,18,26,1,11,8,13,5,2,1,7,7,Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Solirubrobacter
Otu2921,0,0,0,1,2,3,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae
Otu1025,0,1,0,0,0,1,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,Bacteria;Chloroflexi;KD4-96;uncultured bacterium
Otu556,2,0,0,0,1,0,0,10,0,1,0,1,0,0,27,3,6,0,0,1,0,0,6,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;uncultured;uncultured bacterium
Otu2180,0,0,1,0,0,0,0,0,0,5,0,0,1,0,14,3,5,0,2,3,1,4,1,1,3,0,1,0,0,0,0,2,0,0,3,1,0,0,0,0,0,1,Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae
Otu3084,0,0,0,0,0,1,0,1,1,0,2,0,1,0,4,1,0,1,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,Bacteria;Chloroflexi;Chloroflexia;Kallotenuales;AKIW781;uncultured bacterium
Otu2307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;uncultured;uncultured bacterium
Otu1041,0,2,16,5,1,20,1,3,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,5,2,1,Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Rhodanobacter
Otu3303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,Bacteria;Chloroflexi;TK10;uncultured bacterium
Otu2885,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae (Subgroup 1);uncultured
Otu304,2,13,2,13,6,9,1,11,9,12,4,1,0,11,12,15,15,0,0,3,2,2,4,2,1,1,3,0,1,0,1,0,2,7,1,3,0,1,1,7,9,11,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Variovorax
Otu1400,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Planctomyces;uncultured bacterium
Otu672,0,2,6,2,1,1,3,2,0,0,1,5,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,2,6,2,1,2,Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae (Subgroup 3);Candidatus Solibacter;uncultured bacterium
Otu1207,0,1,0,5,0,5,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Rhodanobacter
Otu412,0,0,0,2,0,0,0,2,0,0,1,0,1,0,1,0,1,0,17,0,3,7,0,0,4,1,1,4,1,0,1,0,0,0,2,3,1,0,0,0,0,0,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfurellales;Desulfurellaceae;G55;uncultured bacterium
Otu825,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,2,1,0,0,0,6,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;uncultured;uncultured bacterium
Otu2909,0,0,4,3,1,0,0,1,0,2,0,2,0,0,1,1,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,2,2,1,Bacteria;Actinobacteria;Actinobacteria;Frankiales;Frankiaceae;Jatrophihabitans
Otu657,0,4,3,2,2,2,1,2,1,1,1,1,0,1,2,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,3,2,0,0,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;uncultured;uncultured bacterium
Otu3301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Chloroflexi;JG30-KF-CM66;uncultured bacterium
Otu1913,0,2,2,6,8,5,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,2,0,Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter
Otu2374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Armatimonadetes;uncultured;uncultured bacterium
Otu2978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Catenuloplanes
Otu2584,0,2,2,3,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,3,0,2,6,3,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;DA111;uncultured bacterium
Otu820,0,1,0,0,2,1,0,1,3,1,0,0,1,0,4,2,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,6,2,Bacteria;Verrucomicrobia;Opitutae;Opitutales;Opitutaceae;Opitutus;uncultured bacterium
Otu2262,15,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,4,0,1,1,5,1,0,0,4,0,0,2,6,2,2,0,0,2,0,2,0,0,0,0,1,Bacteria;Tectomicrobia;uncultured bacterium
Otu24,71,60,36,5,6,1,2,14,83,30,44,12,30,19,47,41,63,9,24,45,55,19,132,29,32,13,9,37,17,18,6,13,6,21,17,4,47,15,3,4,13,42,Bacteria;Acidobacteria;Blastocatellia;Blastocatellales;Blastocatellaceae (Subgroup 4);RB41;uncultured bacterium
Otu262,2,1,0,0,1,0,0,0,17,11,6,0,11,2,1,0,7,1,37,8,22,11,12,4,15,2,1,13,0,4,4,2,5,0,8,0,5,2,1,0,0,1,Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes;uncultured bacterium
Otu1822,0,0,0,1,3,0,0,0,2,2,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,2,1,0,1,0,1,2,1,0,3,3,0,0,1,3,1,Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae
Otu1499,0,6,3,0,1,1,0,5,3,1,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,10,6,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhodobiaceae;uncultured;uncultured bacterium
Otu1701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Roseiflexaceae;Roseiflexus
Otu2757,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Haliangiaceae;Haliangium;uncultured bacterium
Otu2926,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,Bacteria;Acidobacteria;Blastocatellia;Blastocatellales;Blastocatellaceae (Subgroup 4);Blastocatella
Otu1276,0,1,0,1,3,1,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,3,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;DA111
