,SAT01,SAT10,SAT11,SAT12,SAT13,SAT14,SAT15,SAT16,SAT17,SAT18,SAT19,SAT02,SAT20,SAT21,SAT22,SAT23,SAT24,SAT25,SAT26,SAT27,SAT28,SAT29,SAT03,SAT30,SAT31,SAT32,SAT33,SAT34,SAT35,SAT36,SAT37,SAT38,SAT39,SAT04,SAT40,SAT41,SAT42,SAT05,SAT06,SAT07,SAT08,SAT09
Otu2866,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Otu2287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2669,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2549,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,2,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Otu1202,0,2,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,2,0,0,1
Otu1017,0,1,0,1,0,0,5,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,0,0,0
Otu1011,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0
Otu2116,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Otu320,1,10,10,6,9,4,1,20,4,6,2,5,5,3,11,6,5,0,3,1,2,0,1,1,3,1,2,0,0,1,0,0,0,9,0,0,0,8,4,25,10,9
Otu3116,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,6,2,1,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0,1,0,0,0
Otu2562,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Otu319,12,3,1,3,3,3,0,0,11,4,11,0,8,4,6,2,14,12,18,4,17,17,14,2,12,4,14,29,18,101,29,35,54,0,92,32,16,4,2,2,4,3
Otu1074,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
Otu356,2,14,7,22,7,1,1,8,1,2,7,7,6,4,6,9,4,0,0,5,4,0,1,3,4,1,1,0,0,3,1,0,1,53,0,1,0,3,14,27,22,14
Otu364,11,4,3,1,0,1,2,1,4,8,5,2,9,4,2,5,7,12,5,4,7,17,4,5,9,5,12,4,7,11,5,2,1,1,27,8,8,4,0,2,1,3
Otu1118,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,3,3,0,7,0,3,0,0,2,0,0,0,0
Otu2138,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Otu108,2,5,9,5,2,5,8,2,2,19,2,17,4,16,0,32,3,6,4,4,3,11,0,40,0,0,3,3,6,6,7,13,20,2,10,0,5,29,12,20,3,8
Otu1477,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,2,0,0,11,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
Otu1967,0,2,1,0,0,0,0,0,1,0,2,0,1,0,0,4,1,0,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1
Otu662,2,2,8,2,2,0,6,2,0,2,1,3,0,0,1,1,1,0,0,0,2,0,1,0,0,0,0,0,0,2,1,0,0,3,0,0,1,0,3,3,2,1
Otu2807,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Otu310,26,6,3,1,3,0,1,1,14,10,7,0,4,7,12,2,20,9,3,4,17,15,25,3,7,3,4,1,3,2,2,2,0,2,9,4,3,2,0,4,10,5
Otu2893,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Otu76,4,13,7,3,9,6,3,17,16,79,12,12,22,51,30,45,54,6,17,22,11,16,8,31,43,3,22,24,6,7,13,12,12,8,19,16,14,32,3,1,6,8
Otu257,4,1,0,3,2,2,1,7,6,3,4,0,7,3,8,21,11,7,4,9,5,44,2,14,16,3,3,8,6,2,1,2,2,5,3,1,9,3,2,2,8,4
Otu2892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu1929,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,3,0,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0
Otu2137,0,2,1,0,2,3,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3
Otu1657,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,1,0,2,3,2,0,0,6,0,1,1,0,0,3,0,0,0,0,1,0,0,0,0,0
Otu768,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0
Otu2315,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Otu1459,3,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,5,1,1,1,2,3,0,1,0,1,1,3,1,2,3,0,0,3,0,3,2,0,0,0,0
Otu2328,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2694,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2072,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0
Otu2375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,1,1,1,1,0,1,5,0,0,0,0,0,0
Otu1298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0
Otu113,6,35,16,20,26,7,1,60,17,23,20,7,21,14,30,44,22,4,9,13,19,13,7,15,14,1,1,8,6,1,2,5,1,42,8,7,3,8,7,33,49,33
Otu1532,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,4,0,2,0,0,0,0,0
Otu2155,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu25,7,61,12,7,5,10,1,11,20,61,48,7,130,33,33,25,55,6,45,112,137,12,8,52,24,12,78,47,30,20,60,24,7,5,32,116,18,16,4,16,15,68
Otu2965,0,2,1,6,5,3,3,2,0,0,2,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,4,0,0,0,4,3,4,1,0
Otu1156,0,1,1,0,0,0,0,1,0,0,1,3,2,1,1,3,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,3,1
Otu1368,0,0,2,0,0,0,0,0,1,0,1,0,10,1,3,1,0,0,3,4,2,0,2,2,8,1,44,1,8,4,8,1,3,0,4,69,0,11,0,0,0,1
Otu1718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Otu2782,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Otu2451,0,0,0,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,6,0,0,2,0,1,0,0,0,0,0
Otu809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,0,0,1,5,0,0,0,0,0,0
Otu651,1,2,1,1,2,4,0,2,1,1,2,0,2,0,5,1,0,0,0,2,1,1,1,1,0,0,3,2,1,0,1,0,1,1,1,1,0,3,1,2,4,4
Otu951,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2742,0,1,0,1,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
Otu1964,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Otu1367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0
Otu578,0,0,8,0,0,0,0,2,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,16,0,0,0
Otu1484,0,1,0,1,1,0,0,0,0,1,0,4,0,0,0,1,1,0,0,3,0,0,0,5,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,1,1,1
Otu1089,0,0,0,0,0,3,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Otu1091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
Otu1895,0,0,1,0,0,0,1,0,2,1,1,0,1,0,0,0,1,1,1,2,2,2,0,1,0,0,1,2,0,1,1,0,2,0,2,2,0,0,0,0,0,0
Otu524,1,3,0,0,0,1,0,0,3,1,6,1,2,1,2,0,0,1,0,5,1,3,2,1,7,1,1,2,2,0,5,0,2,1,0,0,1,0,0,0,0,2
Otu706,2,0,5,2,0,2,0,1,1,1,2,3,6,3,1,6,3,0,0,2,2,2,3,4,2,2,0,2,2,2,2,1,0,1,2,1,5,10,0,2,0,0
Otu232,0,0,6,5,2,12,15,8,1,0,2,4,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,7,0,0,0,1,15,6,1,1
Otu239,0,5,4,7,2,5,5,2,0,3,1,15,2,9,2,17,0,1,0,1,3,0,0,8,2,0,1,0,0,3,1,1,1,12,1,0,2,10,10,34,5,1
Otu1342,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Otu744,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,2,4,4
Otu2465,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,2,0,4,0,0,6,0,3,0,0,0,0,0
Otu539,0,4,1,0,4,1,0,5,1,0,0,0,0,0,3,1,2,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,2
Otu1199,0,0,0,0,0,1,0,0,3,1,9,0,3,3,1,0,3,0,2,4,1,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
Otu3305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Otu727,0,2,0,0,2,0,0,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
Otu1838,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
Otu2652,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2573,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu547,4,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,6,3,0,1,0,3,0,1,3,3,0,2,9,3,6,1,1,4,0,4,1,0,0,0,0
Otu121,19,3,1,0,1,0,1,0,12,0,5,1,1,1,0,0,1,4,17,8,9,13,1,2,8,5,7,8,27,19,29,10,9,0,6,2,70,1,0,1,0,3
Otu347,2,2,0,0,2,0,0,0,5,12,8,0,0,12,14,1,8,3,10,12,11,3,1,4,4,7,6,7,13,8,11,9,9,0,12,5,6,0,0,0,0,1
Otu2862,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1
Otu2309,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu663,3,3,23,24,92,8,43,11,1,0,3,31,0,3,0,12,1,0,1,2,0,0,1,0,0,0,1,2,1,1,4,1,0,13,2,0,0,20,39,8,6,3
Otu2283,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Otu93,7,20,21,70,34,52,38,35,9,6,13,8,14,6,10,18,11,5,6,7,9,5,3,8,12,2,9,3,2,5,1,1,1,59,5,8,4,23,59,63,52,18
Otu2191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,1,0,4,1,0,5,0,0,0,0,1,0,0,0,0,0
Otu45,10,9,8,7,17,5,6,18,14,17,22,8,6,12,21,44,23,6,34,8,9,28,6,5,42,6,89,17,8,19,25,10,8,4,19,66,24,35,4,7,2,9
Otu429,0,10,4,4,0,1,1,7,1,1,0,2,9,6,5,1,1,0,0,0,2,1,10,1,0,1,0,0,0,0,0,1,0,19,1,0,0,4,11,6,55,5
Otu336,18,1,1,1,2,1,0,0,3,5,9,0,4,2,4,1,5,18,8,4,5,21,6,4,7,17,11,3,12,26,8,23,6,0,16,3,10,1,1,0,1,3
Otu555,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,1,1,5,0,2,3,2,0,1,2,1,0,0,2,3,3,1,0,0,3,0,5,0,0,0,0,1
Otu2548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,1,1,0,0,0,0,0,2,0,0,0,0,0
Otu1702,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,4,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Otu545,4,0,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,0,0,1,0,4,6,0,0,0,1,5,4,0,1,2,0,0,0,0,2,0,0,1,0,0
Otu1971,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu1269,6,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,1,0,1,1,0,4,1,1,1,1,1,3,0,3,3,1,0,0,0,0,0,1,0,0,0
Otu1140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,2,5,1,2,13,2,3,0,0,0,5,1,0,0,0,0,0
Otu1738,0,0,0,4,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Otu354,0,2,0,0,0,1,0,1,9,3,2,1,1,2,2,3,2,0,0,3,7,2,2,1,0,0,1,5,0,1,2,0,0,0,3,3,0,0,0,0,2,5
Otu2501,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Otu3111,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Otu2607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Otu1130,0,3,1,2,0,2,0,5,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,2,3,7,0
Otu1032,1,3,6,25,24,13,20,8,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,5,6,1,0
Otu853,0,1,4,2,1,2,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
Otu1987,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,3,2,0,0,3,0,1,3,4,4,3,0,0,0,0,0,0,0,0,0,0
Otu1933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Otu1559,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu1145,0,0,0,0,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,13,0,0,0
Otu3345,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,4,1,0,0,0,4,0,0,1,1,11,0,5,0,6,1,0,0,1,19,14,1,1,0,0,0
Otu2031,0,0,3,1,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Otu2430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2344,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Otu2984,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Otu1735,0,0,1,4,1,5,3,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,4,0,3,0
Otu510,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,8,0,2,9,2,7,4,0,0,0,0,4,0,1,0,0,0
Otu2941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Otu227,0,7,11,3,5,6,17,2,1,2,4,3,4,2,1,11,0,1,1,6,0,0,0,17,1,1,0,3,0,1,0,0,0,0,0,0,0,8,2,7,2,5
Otu1305,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,4,2,4,0,0,1,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0
Otu1910,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,2,4,0,0,2,3,2,0,3,0,0,2,0,0,0,3,0,0,0,0,0
Otu918,2,0,0,0,0,0,0,0,2,1,6,0,0,0,1,0,2,1,5,1,4,2,0,1,3,1,0,1,0,0,1,3,0,0,1,0,3,0,0,0,0,0
Otu1851,0,0,1,3,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0
Otu322,1,3,6,1,4,3,2,1,1,4,0,1,4,1,8,2,1,1,2,5,1,0,0,0,0,1,0,2,1,2,1,2,4,2,0,0,2,1,1,1,0,2
Otu2376,0,0,1,5,0,3,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0
Otu2680,0,1,7,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Otu1099,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
Otu1652,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Otu2272,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,8,0,0,0,0,0
Otu1060,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
Otu2706,0,2,2,1,2,2,0,5,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,5,3,1
Otu2713,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu759,1,2,0,0,0,0,0,1,4,1,0,0,0,0,5,1,0,0,2,1,0,0,2,0,0,0,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1
Otu1953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,0
Otu937,0,2,0,0,3,0,0,1,1,4,2,2,3,2,6,1,2,3,0,0,2,5,2,1,4,1,1,1,1,0,2,2,2,1,4,2,2,2,1,0,1,3
Otu2151,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0
Otu2073,0,0,1,1,0,2,2,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
Otu780,2,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0
Otu3041,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2,2,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1
Otu1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0
Otu939,0,0,5,1,1,2,1,2,0,0,1,22,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8,4,3,0,0
Otu2492,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0
Otu679,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,5,1,1,0,0,0,0,0,0,0,0,0,0
Otu2477,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Otu110,0,2,2,0,1,1,2,1,1,15,0,2,2,3,12,13,11,2,10,3,11,4,4,1,7,4,5,5,3,5,12,1,4,1,6,6,0,41,1,0,1,2
Otu2060,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2754,4,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,3,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Otu1981,2,4,5,0,9,3,7,23,1,52,11,6,0,17,9,24,5,2,4,18,7,4,5,6,11,0,1,4,3,0,15,2,21,1,4,3,2,3,4,4,1,4
Otu2500,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
Otu1044,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Otu3119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Otu1914,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Otu1131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,1,0,1,1,3,6,4,0,0,0,0,0,1,0,0,0
